title,subtitle,authors,narrators,series,length,release_date,language,rating,no_of_ratings,regular_price,sales_price,category,genres,url
The Ultimate Fortnite Trivia Book,Baddest Gamer on the Block? Prove You're Not a Noob by Going Full Send on 10 Rounds of Formidable Questions!,['Jackson Turner'],['Lee Goettl'],,Length: 47 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,14 ratings,$3.95,,,[],https://www.audible.com/pd/The-Ultimate-Fortnite-Trivia-Book-Audiobook/B0CMW9LCQ6?qid=1702366268&sr=1-131&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_31&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Rebel Obsession,"Saint View Rebels, Book 2",['Elle Thorpe'],"['Troy Duran', 'Michelle Sparks', 'Gregory Salinas', 'Michael Gallagher']",Saint View Rebels,Length: 10 hrs and 28 mins,Release date: 10-27-23,Language: English,5 out of 5 stars,19 ratings,$24.95,,,[],https://www.audible.com/pd/Rebel-Obsession-Audiobook/B0CLYPM4H7?qid=1702366268&sr=1-132&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_32&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Ice,"Guardian Security Shadow World, Book 11",['Kris Michaels'],['Matt Haynes'],Guardian Security Shadow World,Length: 6 hrs and 47 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,18 ratings,$19.95,,,[],https://www.audible.com/pd/Ice-Audiobook/B0CN3M8DM5?qid=1702366268&sr=1-133&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_33&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"Hell Mode, Volume 2",,"['Hamuo', 'Taishi - translator']",['Diontae Black'],,Length: 9 hrs and 27 mins,Release date: 11-28-23,Language: English,5 out of 5 stars,25 ratings,$20.99,,,[],https://www.audible.com/pd/Hell-Mode-Volume-2-Audiobook/B0CNDVPD65?qid=1702366268&sr=1-134&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_34&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
SHRM-CP Exam Study Guide - Crash Course & Test Prep,SHRM SCP Review for the Society for Human Resource Management - Certified Professional Exam: Practice Questions Edition,['Jeff Woodson'],['Helpful Matthew'],,Length: 7 hrs and 1 min,Release date: 11-06-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/SHRM-CP-Exam-Study-Guide-Crash-Course-Test-Prep-Audiobook/B0CMK58J4J?qid=1702366268&sr=1-135&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_35&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Love of My Own,"The Love Series, Book 3",['Kya Montague'],"['Winston James', 'Trei Taylor']",The Love Series,Length: 9 hrs and 3 mins,Release date: 11-27-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/A-Love-of-My-Own-Audiobook/B0CM7TX5NL?qid=1702366268&sr=1-136&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_36&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How a Realist Hero Rebuilt the Kingdom: Volume 7,"How a Realist Hero Rebuilt the Kingdom Series, Book 7",['Dojyomaru'],['BJ Harrison'],How a Realist Hero Rebuilt the Kingdom,Length: 7 hrs and 35 mins,Release date: 11-14-23,Language: English,5 out of 5 stars,24 ratings,$17.49,,,[],https://www.audible.com/pd/How-a-Realist-Hero-Rebuilt-the-Kingdom-Volume-7-Audiobook/B0CLVSW8BP?qid=1702366268&sr=1-137&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_37&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Reckoning at the Riviera Royale,"Anty Boisjoly Mysteries, Book 5",['PJ Fitzsimmons'],['Tim Bruce'],Anty Boisjoly Mystery,Length: 6 hrs and 27 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,24 ratings,$19.95,,,[],https://www.audible.com/pd/Reckoning-at-the-Riviera-Royale-Audiobook/B0CLLBLWYB?qid=1702366268&sr=1-138&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_38&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Eternal Reign,"Age of Vampires, Book 1","['Caroline Peckham', 'Susanne Valenti']",['Michelle Sparks'],Age of Vampires,Length: 14 hrs and 47 mins,Release date: 11-22-23,Language: English,4.5 out of 5 stars,40 ratings,$24.95,,,[],https://www.audible.com/pd/Eternal-Reign-Audiobook/B0CNTXQ9Y3?qid=1702366268&sr=1-139&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_39&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Fury,"Fury Brothers, Book 1",['Anna Hackett'],"['Aiden Snow', 'Erin Mallon']",Fury Brothers,Length: 5 hrs and 34 mins,Release date: 11-07-23,Language: English,4.5 out of 5 stars,39 ratings,$19.95,,,[],https://www.audible.com/pd/Fury-Audiobook/B0CMV8335W?qid=1702366268&sr=1-140&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_40&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How to Date a Dragon,A Here Be Dragons Prequel,['Louisa Masters'],['Joel Leslie'],Here Be Dragons,Length: 2 hrs and 37 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,17 ratings,$10.49,,,[],https://www.audible.com/pd/How-to-Date-a-Dragon-Audiobook/B0CNL4BBHY?qid=1702366268&sr=1-141&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_41&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Unconditional,,['Q.B. Tyler'],"['Christian Fox', 'Addison Barnes']",,Length: 8 hrs and 59 mins,Release date: 11-06-23,Language: English,4.5 out of 5 stars,38 ratings,$19.95,,,[],https://www.audible.com/pd/Unconditional-Audiobook/B0CM4PDJYJ?qid=1702366268&sr=1-142&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_42&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
By the Grace of the Gods: Volume 6,"By the Grace of the Gods, Book 6","['Roy', 'Noah Rozenberg - translator']",['Ray Greenley'],By the Grace of the Gods Series,Length: 6 hrs and 27 mins,Release date: 11-14-23,Language: English,5 out of 5 stars,17 ratings,$17.49,,,[],https://www.audible.com/pd/By-the-Grace-of-the-Gods-Volume-6-Audiobook/B0CLVTG9R8?qid=1702366268&sr=1-143&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_43&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Hunting Game,,['Candice Fox'],"['Krysten Ritter', 'Anthony Mackie', 'Tony Goldwyn', 'L J. Ganser', 'Chris Ciulla', 'Marc Vietor', 'Piper Goodeve', 'Helen Laser', 'Khristine Hvam', 'Dina Pearlman', 'Elizabeth Evans', 'Gabriel Vaughan', 'Margaret Ying Drake', 'Brian Nishii', 'full cast']",,Length: 4 hrs and 31 mins,Release date: 11-09-23,Language: English,4.5 out of 5 stars,92 ratings,$10.73,,,[],https://www.audible.com/pd/Hunting-Game-Audiobook/B0CMJRG8FC?qid=1702366268&sr=1-144&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_44&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How to Become Bulletproof,"Mastering Resilience, Mental Toughness, and Unshakeable Confidence for a Thriving Life",['Chase Brooks'],['Willis P Harrison'],,Length: 3 hrs and 14 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,13 ratings,$14.95,,,[],https://www.audible.com/pd/How-to-Become-Bulletproof-Audiobook/B0CPKQLK46?qid=1702366268&sr=1-145&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_45&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Coping Skills for Teens,A Step-by-Step Guide to Emotional Mastery: Overcome Anxiety and Cultivate a Deep Understanding of Self,['B.B. Glynn'],['Samantha Novak'],,Length: 4 hrs and 10 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,14 ratings,$14.95,,,[],https://www.audible.com/pd/Coping-Skills-for-Teens-Audiobook/B0CP2Y44DT?qid=1702366268&sr=1-146&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_46&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Naughty Neil,A Hidden Species Novella,['Louisa Masters'],['Joel Leslie'],Hidden Species Series,Length: 1 hr and 33 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,22 ratings,$6.99,,,[],https://www.audible.com/pd/Naughty-Neil-Audiobook/B0CNQSJ7RF?qid=1702366268&sr=1-147&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_47&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Black Mirror,"A Cait Reagan Novel (Boston Preternatural Investigations Unit, Book 2)",['Aoibh Wood'],['Abby Craden'],Boston Preternatural Investigations Unit,Length: 16 hrs and 55 mins,Release date: 12-01-23,Language: English,5 out of 5 stars,18 ratings,$24.95,,,[],https://www.audible.com/pd/Black-Mirror-Audiobook/B0CMQYXHCY?qid=1702366268&sr=1-148&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_48&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Shadow of Glory,"A Reincarnation Progression Fantasy (Adelheid, Book 3)",['D.C. Haenlien'],"['Diana Richardson', 'Blaine Maddox']",Adelheid,Length: 11 hrs and 37 mins,Release date: 11-17-23,Language: English,4.5 out of 5 stars,72 ratings,$48.99,,,[],https://www.audible.com/pd/The-Shadow-of-Glory-Audiobook/B0CN7J9ZSR?qid=1702366268&sr=1-149&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_49&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Wolf in the Void,"A Dark Fantasy LitRPG Adventure (The Grand Game, Book 5)",['Tom Elliot'],['Andrew Tell'],Grand Game,Length: 19 hrs and 51 mins,Release date: 11-10-23,Language: English,4.5 out of 5 stars,72 ratings,$51.79,,,[],https://www.audible.com/pd/Wolf-in-the-Void-Audiobook/B0CN3YP6NG?qid=1702366268&sr=1-150&ref_pageloadid=naTtW6SGdPSgXMzR&ref=a_search_c3_lProduct_3_50&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=A6KKRE96DD2W460K64RK&pageLoadId=tn7OwVVb9uWQp3eH&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Love Redesigned,"Lakefront Billionaires, Book 1",['Lauren Asher'],"['Noah B. Perez', 'Vanessa Vasquez']",,Length: 11 hrs and 41 mins,Release date: 11-07-23,Language: English,4.5 out of 5 stars,117 ratings,$24.95,,,[],https://www.audible.com/pd/Love-Redesigned-Audiobook/B0CLGN1BG4?qid=1702366295&sr=1-151&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_1&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Love of My Own,"The Love Series, Book 3",['Kya Montague'],"['Winston James', 'Trei Taylor']",The Love Series,Length: 9 hrs and 3 mins,Release date: 11-27-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/A-Love-of-My-Own-Audiobook/B0CM7TX5NL?qid=1702366295&sr=1-152&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_2&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How a Realist Hero Rebuilt the Kingdom: Volume 7,"How a Realist Hero Rebuilt the Kingdom Series, Book 7",['Dojyomaru'],['BJ Harrison'],How a Realist Hero Rebuilt the Kingdom,Length: 7 hrs and 35 mins,Release date: 11-14-23,Language: English,5 out of 5 stars,24 ratings,$17.49,,,[],https://www.audible.com/pd/How-a-Realist-Hero-Rebuilt-the-Kingdom-Volume-7-Audiobook/B0CLVSW8BP?qid=1702366295&sr=1-153&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_3&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Reckoning at the Riviera Royale,"Anty Boisjoly Mysteries, Book 5",['PJ Fitzsimmons'],['Tim Bruce'],Anty Boisjoly Mystery,Length: 6 hrs and 27 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,24 ratings,$19.95,,,[],https://www.audible.com/pd/Reckoning-at-the-Riviera-Royale-Audiobook/B0CLLBLWYB?qid=1702366295&sr=1-154&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_4&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Eternal Reign,"Age of Vampires, Book 1","['Caroline Peckham', 'Susanne Valenti']",['Michelle Sparks'],Age of Vampires,Length: 14 hrs and 47 mins,Release date: 11-22-23,Language: English,4.5 out of 5 stars,40 ratings,$24.95,,,[],https://www.audible.com/pd/Eternal-Reign-Audiobook/B0CNTXQ9Y3?qid=1702366295&sr=1-155&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_5&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Fury,"Fury Brothers, Book 1",['Anna Hackett'],"['Aiden Snow', 'Erin Mallon']",Fury Brothers,Length: 5 hrs and 34 mins,Release date: 11-07-23,Language: English,4.5 out of 5 stars,39 ratings,$19.95,,,[],https://www.audible.com/pd/Fury-Audiobook/B0CMV8335W?qid=1702366295&sr=1-156&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_6&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How to Date a Dragon,A Here Be Dragons Prequel,['Louisa Masters'],['Joel Leslie'],Here Be Dragons,Length: 2 hrs and 37 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,17 ratings,$10.49,,,[],https://www.audible.com/pd/How-to-Date-a-Dragon-Audiobook/B0CNL4BBHY?qid=1702366295&sr=1-157&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_7&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Unconditional,,['Q.B. Tyler'],"['Christian Fox', 'Addison Barnes']",,Length: 8 hrs and 59 mins,Release date: 11-06-23,Language: English,4.5 out of 5 stars,38 ratings,$19.95,,,[],https://www.audible.com/pd/Unconditional-Audiobook/B0CM4PDJYJ?qid=1702366295&sr=1-158&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_8&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
By the Grace of the Gods: Volume 6,"By the Grace of the Gods, Book 6","['Roy', 'Noah Rozenberg - translator']",['Ray Greenley'],By the Grace of the Gods Series,Length: 6 hrs and 27 mins,Release date: 11-14-23,Language: English,5 out of 5 stars,17 ratings,$17.49,,,[],https://www.audible.com/pd/By-the-Grace-of-the-Gods-Volume-6-Audiobook/B0CLVTG9R8?qid=1702366295&sr=1-159&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_9&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Crowning Destiny,"The Fae Chronicles, Book 7",['Amelia Hutchins'],['Sarah Puckett'],The Fae Chronicles,Length: 10 hrs and 22 mins,Release date: 10-31-23,Language: English,5 out of 5 stars,17 ratings,$24.95,,,[],https://www.audible.com/pd/Crowning-Destiny-Audiobook/B0CM6WLJ2K?qid=1702366295&sr=1-160&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_10&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Hunting Game,,['Candice Fox'],"['Krysten Ritter', 'Anthony Mackie', 'Tony Goldwyn', 'L J. Ganser', 'Chris Ciulla', 'Marc Vietor', 'Piper Goodeve', 'Helen Laser', 'Khristine Hvam', 'Dina Pearlman', 'Elizabeth Evans', 'Gabriel Vaughan', 'Margaret Ying Drake', 'Brian Nishii', 'full cast']",,Length: 4 hrs and 31 mins,Release date: 11-09-23,Language: English,4.5 out of 5 stars,92 ratings,$10.73,,,[],https://www.audible.com/pd/Hunting-Game-Audiobook/B0CMJRG8FC?qid=1702366295&sr=1-161&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_11&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
How to Become Bulletproof,"Mastering Resilience, Mental Toughness, and Unshakeable Confidence for a Thriving Life",['Chase Brooks'],['Willis P Harrison'],,Length: 3 hrs and 14 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,13 ratings,$14.95,,,[],https://www.audible.com/pd/How-to-Become-Bulletproof-Audiobook/B0CPKQLK46?qid=1702366295&sr=1-162&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_12&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Coping Skills for Teens,A Step-by-Step Guide to Emotional Mastery: Overcome Anxiety and Cultivate a Deep Understanding of Self,['B.B. Glynn'],['Samantha Novak'],,Length: 4 hrs and 10 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,14 ratings,$14.95,,,[],https://www.audible.com/pd/Coping-Skills-for-Teens-Audiobook/B0CP2Y44DT?qid=1702366295&sr=1-163&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_13&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Naughty Neil,A Hidden Species Novella,['Louisa Masters'],['Joel Leslie'],Hidden Species Series,Length: 1 hr and 33 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,22 ratings,$6.99,,,[],https://www.audible.com/pd/Naughty-Neil-Audiobook/B0CNQSJ7RF?qid=1702366295&sr=1-164&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_14&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Black Mirror,"A Cait Reagan Novel (Boston Preternatural Investigations Unit, Book 2)",['Aoibh Wood'],['Abby Craden'],Boston Preternatural Investigations Unit,Length: 16 hrs and 55 mins,Release date: 12-01-23,Language: English,5 out of 5 stars,18 ratings,$24.95,,,[],https://www.audible.com/pd/Black-Mirror-Audiobook/B0CMQYXHCY?qid=1702366295&sr=1-165&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_15&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Shadow of Glory,"A Reincarnation Progression Fantasy (Adelheid, Book 3)",['D.C. Haenlien'],"['Diana Richardson', 'Blaine Maddox']",Adelheid,Length: 11 hrs and 37 mins,Release date: 11-17-23,Language: English,4.5 out of 5 stars,72 ratings,$48.99,,,[],https://www.audible.com/pd/The-Shadow-of-Glory-Audiobook/B0CN7J9ZSR?qid=1702366295&sr=1-166&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_16&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Wolf in the Void,"A Dark Fantasy LitRPG Adventure (The Grand Game, Book 5)",['Tom Elliot'],['Andrew Tell'],Grand Game,Length: 19 hrs and 51 mins,Release date: 11-10-23,Language: English,4.5 out of 5 stars,72 ratings,$51.79,,,[],https://www.audible.com/pd/Wolf-in-the-Void-Audiobook/B0CN3YP6NG?qid=1702366295&sr=1-167&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_17&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Claus and Effect,,['Piper Rayne'],"['Lee Samuel', 'Brooke Bloomingdale']",,Length: 6 hrs and 21 mins,Release date: 11-10-23,Language: English,4.5 out of 5 stars,34 ratings,$19.95,,,[],https://www.audible.com/pd/Claus-and-Effect-Audiobook/B0CN3KQR3H?qid=1702366295&sr=1-168&ref_pageloadid=tn7OwVVb9uWQp3eH&ref=a_search_c3_lProduct_4_18&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=NKFNBXTF429RVEF5FJCN&pageLoadId=ut5ElslDF5aDjFWA&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
